num,lat,lon,address,zip_code,building_name,occupancy,code,stories,yrblt,sqft,hazus,level,bldvalue,adjvalue,multiplier,contents,combined,day,night,assessor,Type,Update
498,34.21276,-118.61151,22250 ELKWOOD ST,91304,C Columbus,School,EDU1,2,,2590,C2L,LC,233670,599246,1,599246,1198492,52,0,"C2 w/ diaphragms consist of wood sheathing, or have large aspect ratios",,
499,34.21276,-118.61151,22250 ELKWOOD ST,91304,C Columbus,School,EDU1,1,,4700,C2L,LC,424034,1087435,1,1087435,2174870,94,0,"C2 w/ diaphragms consist of wood sheathing, or have large aspect ratios",,
500,34.21276,-118.61151,22250 ELKWOOD ST,91304,C Columbus,School,EDU1,1,,18000,C3L,LC,1623960,4164645,1,4164645,8329291,360,0,RC FRAME WITH SHEAR WALLS,,
501,34.21276,-118.61151,22250 ELKWOOD ST,91304,C Columbus,School,EDU1,1,,24000,C3L,LC,2165280,5552861,1,5552861,11105721,480,0,Reinforced Concrete Cantilever Columns with Wood Roof Diaphragm,,
502,34.1327,-118.21668,2231 NORWALK AVE,90041,,Office,COM4,3,1927,33813,C2L,PC,3472257,8904603,1,8904603,17809206,135,0,CX,,
503,34.03558,-118.30898,2231 S WESTERN AVE,90018,LA Metropolitan Medical Center,Hospital,COM6,5,1971,84396,C3M,LC,10600138,27184053,1.5,40776079,67960132,422,169,BX,,"California law requires all general acute care hospital buildings to be evaluated and retrofitted, if necessary, to a standard that would allow them to remain in service after a large earthquake. The deadline for compliance is Jan. 1, 2020."
504,34.04554,-118.24658,225 E 5TH ST,90013,Engine 23 Truck Co,police and fire station,GOV1,3,1923,16800,C3L,PC,1662528,4263553,1,4263553,8527106,67,0,"frame, cast in place",,
505,34.11109,-118.3117,2255 VERDE OAK DR,90068,House,Residential,RES1,2,1928,2690,C3L,PC,228139,321784,0.5,160892,482676,3,8,B105C,,
506,33.94316,-118.23129,2265 E 103RD ST,90002,David Starr Jordan,School,EDU1,1,,5751,C2L,LC,518855,1330604,1,1330604,2661208,115,0,RCTILT-UP,,
507,33.94316,-118.23129,2265 E 103RD ST,90002,David Starr Jordan,School,EDU1,1,,6330,C2L,LC,571093,1464567,1,1464567,2929134,127,0,RC TILT-UP,,
508,33.94316,-118.23129,2265 E 103RD ST,90002,David Starr Jordan,School,EDU1,3,,41154,C2L,LC,3712914,9521768,1,9521768,19043535,823,0,RC TILT-UP,,
509,34.1937,-118.62727,22940 VANOWEN ST,91307,,Shopping Mall,COM1,1,1965,10383,C3L,LC,735532,1886271,1,1886271,3772542,104,0,BXC,,
510,34.1937,-118.62727,22940 VANOWEN ST,91307,,Recreation,COM8,1,1965,11576,C2L,LC,1586144,4067665,1,4067665,8135330,69,0,C9A,,
511,34.02067,-118.25401,2300 S CENTRAL AVE,90011,,Church,REL1,3,1926,10628,C2L,PC,1212442,1710119,1,1710119,3420239,691,0,CX,,
512,34.07394,-118.2691,2301 BELLEVUE AVE,90026,Dream Center LA,Office/Non profit,REL1,1,1923,31536,C3L,PC,3597627,5074363,1,5074363,1014872620,50,0,BX,,
513,34.07394,-118.2691,2301 BELLEVUE AVE,90026,Dream Center LA,Office/Non profit,REL1,3,1926,224036,C3L,PC,25558027,36048958,1,36048958,7209791614,562,0,BX,,
514,34.07394,-118.2691,2301 BELLEVUE AVE,90026,Dream Center LA,School,REL1,6,1946,6210,C3M,LC,708437,999232,1,999232,1998465,404,0,BX,,
515,34.07394,-118.2691,2301 BELLEVUE AVE,90026,Dream Center LA,Office/non profit,REL1,7,1927,69334,C3M,PC,7909623,11156325,1,11156325,2231265045,7,0,BX,,
516,34.07394,-118.2691,2301 BELLEVUE AVE,90026,Dream Center LA,Nursing home,RES6,3,1926,18067,C3L,PC,1890170,2666037,0.5,1333018,3999055,36,54,BX,,
517,34.20092,-118.62796,23023 SHERMAN WAY,91307,West Hills Hospital and Medical Center,Hospital,COM6,1,1962,2795,C2L,LC,404157,1036461,1.5,1554691,2591152,14,6,CX,,"California law requires all general acute care hospital buildings to be evaluated and retrofitted, if necessary, to a standard that would allow them to remain in service after a large earthquake. The deadline for compliance is Jan. 1, 2020."
518,34.03086,-118.27495,2303 FIGUEROA WAY,90007,New Design Charter School,School,EDU1,3,1967,24522,C3L,LC,2212375,5673635,1,5673635,11347271,490,0,BX,,
519,34.04623,-118.24645,231 WINSTON ST,90013,,Nursing home,RES6,2,1921,22462,C2L,PC,2349974,3314580,0.5,1657290,4971870,45,67,CX,,
520,34.03764,-118.43789,2311 COTNER AVE,90064,Wine House,Commercial,COM1,2,1969,23012,C3L,LC,1589899,4077296,1,4077296,8154592,230,0,BX,,
521,33.93296,-118.27739,234 E 112TH ST,90061,Samuel Gompers,School,EDU1,1,,9166,C3L,LC,826957,2120730,1,2120730,4241460,183,0,RC FRAME WITH SHEAR WALLS,,
522,34.08335,-118.21081,234 E AVENUE 33,90031,Los Angeles Leadership Academy High Scho,Nursing Home,RES6,3,1969,9007,C3L,LC,942312,1329108,0.5,664554,1993662,18,27,BX,,
523,34.08335,-118.21081,234 E AVENUE 33,90031,Los Angeles Leadership Academy High Scho,School,RES6,2,1915,18097,C2L,PC,1893308,2670464,0.5,1335232,4005696,36,54,CXA,,
524,34.1778,-118.64531,23830 CALIFA ST,91367,GEORGE ELLERY HALE JR HIGH,School,EDU1,1,,24000,C2L,LC,2165280,5552861,1,5552861,11105721,480,0,"C2 w/ diaphragms consist of wood sheathing, or have large aspect ratios",,
525,34.06983,-118.30912,239 S WESTERN AVE,90004,St Brendan School,School,EDU1,2,1957,561,C3L,LC,50613,129798,1,129798,259596,11,0,B7A,,
526,34.06983,-118.30912,239 S WESTERN AVE,90004,St Brendan School,School,EDU1,1,1959,16466,C2L,LC,1485563,3809725,1,3809725,7619450,329,0,C45,,
527,34.13994,-118.2186,2391 COLORADO BLVD,90041,,Commercial,COM1,1,1926,630,C2L,PC,52662,135051,1,135051,270102,6,0,CX,,
528,34.05979,-118.27986,2404 WILSHIRE BLVD,90057,,Office,COM4,11,1960,127438,C3H,LC,11241306,28828329,1,28828329,57656658,510,0,BX,,
529,34.06908,-118.34512,241 S DETROIT ST,90036,Daniel Murphy High School,School,EDU1,3,1926,12670,C3L,PC,1175776,3015278,1,3015278,6030555,253,0,BX,,
530,34.06908,-118.34512,241 S DETROIT ST,90036,Daniel Murphy High School,Church,EDU1,2,1965,47630,C2L,LC,4420064,11335254,1,11335254,22670508,953,0,CX,,
531,34.03369,-118.36452,2411 MARVIN AVE,90016,Marvin Avenue,School,EDU1,2,,24600,C3L,LC,2219412,5691682,1,5691682,11383364,492,0,REINFORCED CONCRETE (RC) MRF,,
532,34.06113,-118.27847,2415 W 6TH ST,90057,,Office,COM4,2,1968,45934,C3L,LC,4716962,12096650,1,12096650,24193300,184,0,BXA,,
533,34.07599,-118.30915,242 N WESTERN AVE,90004,,Commercial,COM1,7,1928,60728,C2M,PC,5388395,13818540,1,13818540,27637080,607,0,CX,,
534,34.01971,-118.22941,2421 E 16TH ST,90021,,Industrial,IND3,2,1925,69750,C2L,PC,5148945,13204469,1.5,19806704,33011174,174,21,C5A,,
535,34.07364,-118.21607,2421 N BROADWAY,90031,,Commercial,COM1,1,1912,6800,C2L,PC,538764,1381660,1,1381660,2763321,68,0,C55A,,
536,34.02946,-118.27525,2421 S FIGUEROA ST,90007,STIMSON HOUSE CASTLE,Convent,RES6,3,1910,20596,C2L,PC,2154754,3039226,0.5,1519613,4558839,41,62,CX,,
537,34.05997,-118.28028,2424 WILSHIRE BLVD,90057,,Residential,RES3F,8,1924,112747,C3H,PC,12592712,17761706,0.5,8880853,26642559,135,350,concrete frame,,
538,34.06265,-118.27804,2430 OCEAN VIEW AVE,90057,Nob Hill Towers,Residential,RES3F,7,1929,52871,C3M,PC,5755537,8118041,0.5,4059021,12177062,63,164,BX,,
539,33.80408,-118.30731,24300 S WESTERN AVE,90710,Narbonne,School,EDU1,1,,1364,C3L,LC,123060,315588,1,315588,631175,27,0,RC FRAME WITH SHEAR WALLS,,
540,33.80408,-118.30731,24300 S WESTERN AVE,90710,Narbonne,School,EDU1,1,,2062,C3L,LC,186034,477083,1,477083,954167,41,0,RC FRAME WITH SHEAR WALLS,,
541,33.80408,-118.30731,24300 S WESTERN AVE,90710,Narbonne,School,EDU1,1,,2115,C3L,LC,190815,489346,1,489346,978692,42,0,RC FRAME WITH SHEAR WALLS,,
542,33.80408,-118.30731,24300 S WESTERN AVE,90710,Narbonne,School,EDU1,1,,5478,C3L,LC,494225,1267440,1,1267440,2534881,110,0,RC FRAME WITH SHEAR WALLS,,
543,33.80408,-118.30731,24300 S WESTERN AVE,90710,Narbonne,School,EDU1,1,,5776,C3L,LC,521111,1336388,1,1336388,2672777,116,0,RC FRAME WITH SHEAR WALLS,,
544,33.80408,-118.30731,24300 S WESTERN AVE,90710,Narbonne,School,EDU1,1,,8000,C3L,LC,721760,1850954,1,1850954,3701907,160,0,RC FRAME WITH SHEAR WALLS,,
545,33.80408,-118.30731,24300 S WESTERN AVE,90710,Narbonne,School,EDU1,1,,8920,C3L,LC,804762,2063813,1,2063813,4127626,178,0,RC FRAME WITH SHEAR WALLS,,
546,33.80408,-118.30731,24300 S WESTERN AVE,90710,Narbonne,School,EDU1,1,,9066,C3L,LC,817935,2097593,1,2097593,4195186,181,0,RC FRAME WITH SHEAR WALLS,,
547,33.80408,-118.30731,24300 S WESTERN AVE,90710,Narbonne,School,EDU1,1,,12693,C3L,LC,1145162,2936769,1,2936769,5873538,254,0,RC FRAME WITH SHEAR WALLS,,
548,33.80408,-118.30731,24300 S WESTERN AVE,90710,Narbonne,School,EDU1,1,,14720,C3L,LC,1328038,3405754,1,3405754,6811509,294,0,RC FRAME WITH SHEAR WALLS,,
549,33.80408,-118.30731,24300 S WESTERN AVE,90710,Narbonne,School,EDU1,1,,15360,C3L,LC,1385779,3553831,1,3553831,7107662,307,0,RC FRAME WITH SHEAR WALLS,,
550,33.80408,-118.30731,24300 S WESTERN AVE,90710,Narbonne,School,EDU1,1,,17700,C3L,LC,1596894,4095235,1,4095235,8190469,354,0,RC FRAME WITH SHEAR WALLS,,
551,33.80408,-118.30731,24300 S WESTERN AVE,90710,Narbonne,School,EDU1,1,,22740,C3L,LC,2051603,5261335,1,5261335,10522671,455,0,RC FRAME WITH SHEAR WALLS,,
552,34.07426,-118.2157,2445 DALY ST,90031,,Industrial,IND2,3,1940,64494,C2L,PC,5069873,13001690,1.5,19502535,32504225,322,19,concrete frame and shear wall,,
553,34.01509,-118.23034,2445 S SANTA FE,90058,,Industrial,IND1,1,1945,8160,C2L,LC,602371,1544781,1.5,2317171,3861952,24,2,C5A,,
554,34.01509,-118.23034,2445 S SANTA FE,90058,,Industrial,IND1,1,1916,15739,C2L,PC,1161853,2979572,1.5,4469358,7448930,47,5,C5A,,
555,34.02958,-118.22782,2463 E 8TH ST,90021,,Industrial,IND2,1,1965,15477,C3L,LC,1142512,2929972,1.5,4394959,7324931,77,5,BXA,,
556,34.05038,-118.24517,249 S MAIN ST,90012,,Commercial,COM1,1,1904,4560,C2L,PC,361289,926525,1,926525,1853050,46,0,CX,,
557,34.06174,-118.27984,2500 W 6TH ST,90057,American Self Storage,Office,COM4,8,1925,99035,C3H,PC,9800504,25133391,1,25133391,50266783,396,0,B6A,,
558,34.06029,-118.28099,2500 WILSHIRE BLVD,90057,,Office,COM4,11,1969,236901,C3H,LC,20897037,53590452,1,53590452,1071809049,48,0,BX,,
559,34.06019,-118.28079,2501 WILSHIRE BLVD,90057,La Fonda,Commercial,COM1,2,1932,22507,C3L,PC,1555009,3987820,1,3987820,7975639,225,0,BX,,
560,34.05015,-118.2453,251 S MAIN ST,90012,,Theatre,COM9,1,1924,7682,C3L,PC,786253,2016345,1,2016345,4032690,46,0,BX,,
561,34.06978,-118.29916,251 S MARIPOSA AVE,90004,,Residential,RES3E,5,1930,36525,C2M,PC,4117463,5807579,0.5,2903789,8711368,44,113,C7,,
562,34.06524,-118.27727,2511 W 3RD ST,90057,South Carolina Hana Church,Office,COM4,2,1962,26445,C3L,LC,2715637,6964251,1,6964251,13928502,106,0,BX,,
563,34.06189,-118.28015,2520 W 6TH ST,90057,,Office,COM4,4,1959,42116,C3M,LC,4324892,11091186,1,11091186,22182371,168,0,BX,,
564,34.02549,-118.22343,2555 E OLYMPIC BLVD,90023,,Industrial,COM2,1,1971,1475667,C3L,LC,83493239,214118411,1,2141184114,2823682214,76,0,BX,,
565,34.02549,-118.22343,2555 E OLYMPIC BLVD,90023,,Warehouse,COM2,5,1971,255,C2M,LC,14428,37000,1,37000,74001,0,0,CX,,
566,34.04355,-118.31663,2561 VENICE BLVD,90019,,Nursing home,RES6,2,1954,11633,C2L,LC,1217044,1716611,0.5,858305,2574916,23,35,CX,,
567,34.02496,-118.26998,2600 S BROADWAY,90007,,Warehouse,COM2,2,1945,58598,C3L,LC,3315475,8502535,1,8502535,17005070,59,0,BX,,
568,34.03264,-118.30531,2600 S LA SALLE AVE,90018,Greater Page Temple Church of God in Chr,Church,REL1,1,1914,9651,C2L,PC,1100986,1552913,1,1552913,3105827,627,0,CX,,
569,34.02791,-118.27616,2601 S FIGUEROA ST,90007,,Commercial,COM5,3,1969,2200,C3L,LC,338734,868683,1,868683,1737367,9,0,BX,,
570,34.02791,-118.27616,2601 S FIGUEROA ST,90007,,Commercial,COM5,3,1931,50076,C2L,PC,7710202,19772812,1,19772812,39545625,200,0,CX,,
571,34.02791,-118.27616,2601 S FIGUEROA ST,90007,,Commercial,COM5,1,1922,228681,C2L,PC,35210014,90296080,1,90296080,1805921609,15,0,CX,,
572,34.06945,-118.29665,261 S KENMORE AVE,90004,,Industrial,IND2,1,1947,7056,C2L,LC,520874,1335781,1.5,2003672,3339453,35,2,C5,,
573,34.06925,-118.30289,261 S KINGSLEY DR,90004,,Professional building,COM7,3,1965,37567,C3L,LC,4876948,12506933,1.5,18760399,31267332,188,75,BX,,
574,34.06074,-118.28196,2619 WILSHIRE BLVD,90057,Wilshire Royale Apartments,Residential,RES3F,12,1927,154326,C3H,PC,17236671,24311893,0.5,12155947,36467840,185,478,BX,,
575,34.04984,-118.24558,263 S MAIN ST,90012,,Commercial,COM1,1,1905,18745,C2L,PC,1327896,3405389,1,3405389,6810778,187,0,C7A,,
576,34.02482,-118.22104,2650 E OLYMPIC BLVD,90023,,Warehouse,COM2,10,1927,1844445,C3H,PC,104358698,267627881,1,2676278815,35255763,1844,0,BX,,
577,34.08095,-118.17802,2660 RUTH SWIGGETT DR,90032,Farmdale Elementary,School,EDU1,1,,24300,C3L,LC,2192346,5622271,1,5622271,11244543,486,0,RC FRAME WITH SHEAR WALLS,,
578,34.07867,-118.21186,2670 GRIFFIN AVE,90031,Booth Memorial Center (formerly Booth Me,services,REL1,3,1962,22402,C3L,LC,2555620,3604638,1,3604638,7209277,1456,0,BXC,,
579,34.07867,-118.21186,2670 GRIFFIN AVE,90031,Booth Memorial Center (formerly Booth Me,services,RES6,2,1926,74050,C3L,PC,7747111,10927106,0.5,5463553,16390660,148,222,BXC,,
580,34.14276,-118.22531,2700 COLORADO BLVD,90041,Eagle Rock Plaza,Shopping Mall,COM1,2,1972,223824,C3L,LC,16012369,41063720,1,41063720,82127440,2238,0,BX,,
581,34.14276,-118.22531,2700 COLORADO BLVD,90041,Eagle Rock Plaza,Shopping Mall,COM1,2,1973,448500,C2L,LC,32085690,82283752,1,8228375216,4567504,4485,0,CX,,
582,34.14276,-118.22531,2700 COLORADO BLVD,90041,Eagle Rock Plaza,Parking structure,COM1,1,1973,151900,C2L,LC,5283082,13548464,0.5,6774232,20322696,30,0,,,
583,34.02237,-118.2661,2700 MAPLE AVE,90011,,Industrial,IND2,2,1930,22048,C2L,PC,1627583,4173938,1.5,6260906,10434844,110,7,CX,,
584,34.06105,-118.28263,2701 WILSHIRE BLVD,90057,Bryson Apartments,Residential,RES3F,9,1914,89240,C3H,PC,9967216,14058508,0.5,7029254,21087763,107,277,BX,,
585,34.02362,-118.26952,2711 S MAIN ST,90007,,Warehouse,COM2,1,1956,31490,C2L,LC,1781704,4569180,1,4569180,9138361,31,0,C5A,,
586,34.14364,-118.22562,2765 W BROADWAY,90041,,Commercial,COM1,1,1962,1728,C2L,LC,144444,370425,1,370425,740851,17,0,C6C,,
587,34.14364,-118.22562,2765 W BROADWAY,90041,,Office,COM1,1,1963,3456,C2L,LC,288887,740851,1,740851,1481702,35,0,C7B,,
588,34.04716,-118.30039,2800 W PICO BLVD,90006,,Warehouse,COM2,8,1915,52160,C2H,PC,2951213,7568385,1,7568385,15136770,52,0,CX,,
589,34.06342,-118.28348,2801 W 6TH ST,90057,,Office,COM4,4,1956,35264,C3M,LC,3621260,9286722,1,9286722,18573443,141,0,BX,,
590,34.08184,-118.2717,2801 W SUNSET BLVD,90026,,Office,COM4,2,1928,18600,C2L,PC,1910034,4898282,1,4898282,9796564,74,0,C6,,
591,34.00368,-118.32377,2801 W VERNON AVE,90008,,Commercial,COM1,2,1928,9779,C3L,PC,692744,1776543,1,1776543,3553086,98,0,B5B,,
592,34.04104,-118.20388,2820 E FIRST ST,90033,First Street Elementary,School,EDU1,3,,24543,C3L,LC,2214269,5678494,1,5678494,11356988,491,0,REINFORCED CONCRETE (RC) MRF,,
593,34.01663,-118.2177,2870 LUGO ST,90023,,Industrial,IND3,2,1938,26716,C3L,PC,1972175,5057643,1.5,7586465,12644108,67,8,BX,,
594,34.01947,-118.21767,2871 E PICO BLVD,90023,,Industrial,IND2,1,1936,12240,C2L,PC,903557,2317171,1.5,3475757,5792929,61,4,C5B,,
595,34.01937,-118.21743,2881 E PICO BLVD,90023,,Industrial,IND2,1,1936,14790,C2L,PC,1091798,2799915,1.5,4199873,6999789,74,4,C5A,,
596,34.02166,-118.21612,2900 E 11TH ST,90023,,Industrial,IND2,1,1930,18240,C2L,PC,1346477,3453040,1.5,5179560,8632599,91,5,C5A,,
597,34.12639,-118.26301,2900 LOS FELIZ BLVD,90039,,Commercial,COM1,1,1924,1755,C2L,PC,146700,376213,1,376213,752427,18,0,C65A,,
598,34.01543,-118.2563,2900 S CENTRAL AVE,90011,,Industrial,IND2,1,1919,15000,C2L,PC,1107300,2839671,1.5,4259506,7099177,75,4,C45B,,
599,34.04722,-118.30324,2900 W PICO BLVD,90006,,School,EDU1,2,1937,6498,C2L,PC,586250,1503437,1,1503437,3006874,130,0,C55B,,
600,34.04722,-118.30324,2900 W PICO BLVD,90006,,School,EDU1,2,1958,43989,C2L,LC,3968688,10177699,1,10177699,20355399,880,0,CX,,
601,34.07411,-118.27855,2900 W TEMPLE ST,90026,,Office,COM4,2,1969,19746,C3L,LC,2027717,5200080,1,5200080,10400159,79,0,BX,,
602,34.11382,-118.24748,2901 FLETCHER DR,90065,,Industrial,IND2,2,1932,47192,C2L,PC,3483713,8933983,1.5,13400975,22334958,236,14,CX,,
603,34.11384,-118.24693,2930 FLETCHER DR,90065,,Industrial,IND3,2,1967,8820,C2L,LC,651092,1669726,1.5,2504590,4174316,22,3,,,
604,34.0577,-118.29027,2936 W 8TH ST,90005,,School,REL1,1,1962,3936,C2L,LC,449019,633330,1,633330,1266660,256,0,CX,,
605,34.0577,-118.29027,2936 W 8TH ST,90005,,Church,REL1,1,1927,16617,C2L,PC,1895667,2673791,1,2673791,5347583,1080,0,CX,,
606,34.03346,-118.38969,2955 S ROBERTSON BLVD,90034,Hamilton,School,EDU1,1,,5930,C2L,LC,535005,1372019,1,1372019,2744039,119,0,"C2 w/ diaphragms consist of wood sheathing, or have large aspect ratios",,
607,34.03346,-118.38969,2955 S ROBERTSON BLVD,90034,Hamilton,School,EDU1,2,,8285,C2L,LC,747473,1916894,1,1916894,3833787,166,0,"C2 w/ diaphragms consist of wood sheathing, or have large aspect ratios",,
608,34.03346,-118.38969,2955 S ROBERTSON BLVD,90034,Hamilton,School,EDU1,1,,18960,C3L,LC,1710571,4386760,1,4386760,8773520,379,0,RC FRAME WITH SHEAR WALLS,,
609,34.03346,-118.38969,2955 S ROBERTSON BLVD,90034,Alexander Hamilton,School,EDU1,2,,24625,C2L,LC,2221668,5697466,1,5697466,11394933,492,0,RC TILT-UP,,
610,34.03346,-118.38969,2955 S ROBERTSON BLVD,90034,Alexander Hamilton,School,EDU1,2,,25700,C2L,LC,2318654,5946188,1,5946188,11892376,514,0,RC TILT-UP,,
611,34.06193,-118.28646,2959 WILSHIRE BLVD,90005,"Town House, The MacLeod Partnership",Residential,RES3E,13,1929,13797,C3H,PC,1540987,2173524,0.5,1086762,3260285,17,43,concrete,,
612,34.03986,-118.25309,300 E 9TH ST,90015,,Industrial,IND2,5,1922,70700,C2M,PC,5557727,14252791,1.5,21379186,35631977,354,21,CX,,
613,33.75644,-118.26558,300 FALCON ST,90744,,Industrial,IND4,3,1923,235358,C3L,PC,18501492,47447077,1.5,7117061611,8617693,282,24,BX,,
614,34.04515,-118.23472,300 S AVERY ST,90013,American Self Storage,Warehouse,COM2,6,1911,104982,C2M,PC,5939882,15232826,1,15232826,30465653,105,0,CX,,
615,34.07372,-118.21016,3000 N BROADWAY,90031,,Commercial,COM1,1,1935,9600,C2L,PC,680064,1744024,1,1744024,3488048,96,0,C5A,,
616,34.04715,-118.24397,301 BOYD ST,90013,,Industrial,IND2,3,1923,44760,C3L,PC,3518584,9023408,1.5,13535111,22558519,224,13,BX,,
617,34.0464,-118.24451,301 E 4TH ST,90013,,Industrial,IND2,5,1912,30125,C2M,PC,2368126,6073060,1.5,9109590,15182649,151,9,CX,,
618,34.04397,-118.25494,301 E 8TH ST,90014,,Industrial,IND2,6,1914,74400,C2M,PC,5848584,14998694,1.5,22498041,37496734,372,22,CX,,
619,33.74059,-118.29894,301 S BANDINI ST,90731,,Recreation,COM8,3,1964,55260,C3L,LC,7571725,19417689,1,19417689,38835379,332,0,BX,,
620,33.78278,-118.26586,301 W OPP ST,90744,,Government,GOV1,1,,20000,C2L,LC,1979200,5075658,1,5075658,10151317,80,0,,,
621,34.11755,-118.24082,3010 ESTARA AVE,90065,Washington Irving,School,EDU1,1,,6540,C2L,LC,590039,1513155,1,1513155,3026309,131,0,PC1 w/ diaphragms stiff relative to the walls,,
622,34.05239,-118.24673,302 W 2ND ST,90012,Centro de Hispano,,COM4,10,1911,74845,C3H,PC,7406661,18994383,1,18994383,37988765,299,0,BXA,,
623,34.05869,-118.28952,3030 LEEWARD AVE,90005,,Nursing home,RES6,13,1972,136600,C3H,LC,14291092,20157228,0.5,10078614,30235842,273,410,BXA,,
624,34.03401,-118.39347,3030 S CANFIELD ST,90034,,Government,GOV1,1,,20000,C2L,LC,1979200,5075658,1,5075658,10151317,80,0,,,
625,34.06176,-118.28848,3050 WILSHIRE BLVD,90010,Bullock's Wilshire/ Southwestern Law Sch,School,EDU2,5,1929,220879,C2M,PC,25330404,64959820,1.5,9743973116,2399551441,8,0,frame,,
626,34.06186,-118.28797,3055 WILSHIRE BLVD,90010,,Parking structure,COM1,3,1972,152880,C3L,LC,5317166,13635873,0.5,6817937,20453810,31,0,BX,,
627,34.06186,-118.28797,3055 WILSHIRE BLVD,90010,,Office,COM4,12,1973,219352,C3H,LC,19349040,49620613,1,49620613,99241226,877,0,BXA,,
628,34.07628,-118.37526,306 N ALFRED ST,90048,,Office,COM4,5,1962,31130,C3M,LC,3080625,7900262,1,7900262,15800525,125,0,BXB,,
629,34.05125,-118.2484,306 W 3RD ST,90013,,Office,COM4,11,1918,92656,C3H,PC,8173186,20960135,1,20960135,41920270,371,0,B8,,
630,34.12476,-118.2661,3063 LOS FELIZ BLVD,90039,,Commercial,COM1,1,1931,750,C2L,PC,62693,160775,1,160775,321550,8,0,C5A,,
631,34.12464,-118.26631,3070 LOS FELIZ BLVD,90039,,Industrial,IND3,1,1926,7298,C2L,PC,538738,1381595,1.5,2072392,3453986,18,2,C65A,,
632,34.0618,-118.28895,3075 WILSHIRE BLVD,90010,,Office,COM4,9,1962,130890,C3H,LC,12952874,33217646,1,33217646,66435293,524,0,BXA,,
633,34.07649,-118.34295,308 N SYCAMORE,90036,,Residential,RES3F,5,1928,54250,C3M,PC,5905655,8329779,0.5,4164889,12494668,65,168,B10D,,
634,33.9886,-118.47367,31 HORIZON AVE,90291,,Residential,RES3E,3,1912,13396,C2L,PC,1510131,2130002,0.5,1065001,3195003,16,42,C75,,
635,34.04703,-118.24362,310 BOYD ST,90013,,Warehouse,COM2,1,1914,12068,C3L,PC,682807,1751060,1,1751060,3502119,12,0,B5,,
636,34.07772,-118.22333,310 N SAN FERNANDO RD,90031,,Industrial,COM2,1,1966,21633,C3L,LC,1223995,3138936,1,3138936,6277871,22,0,BX,,
637,34.07772,-118.22333,310 N SAN FERNANDO RD,90031,,Warehouse,COM2,1,1938,99863,C3L,PC,5650249,14490062,1,14490062,28980125,100,0,BX,,
638,34.07772,-118.22333,310 N SAN FERNANDO RD,90031,,Warehouse,COM2,5,1938,13500,C2M,PC,763830,1958842,1,1958842,3917684,14,0,C6,,
639,34.07772,-118.22333,310 N SAN FERNANDO RD,90031,,Warehouse,COM2,4,1941,24338,C2M,LC,1377044,3531429,1,3531429,7062859,24,0,CX,,
640,34.07688,-118.37952,310 N SAN VICENTE BLVD,90048,,Professional building,COM7,3,1968,39609,C3L,LC,5142040,13186763,1.5,19780144,32966906,198,79,BX,,
641,34.12443,-118.26671,3100 LOS FELIZ BLVD,90039,,Commercial,COM8,1,1926,1834,C2L,PC,251295,644445,1,644445,1288890,11,0,C6A,,
642,34.02612,-118.32367,3109 SIXTH AVE,90018,Sixth Avenue,School,EDU1,2,,17951,C2L,LC,1619539,4153308,1,4153308,8306617,359,0,RC TILT^UP,,
643,34.04697,-118.24345,311 BOYD ST,90013,,Industrial,IND2,2,1917,16125,C2L,PC,1190348,3052646,1.5,4578969,7631615,81,5,C5,,
644,34.04697,-118.24345,311 BOYD ST,90013,,Commercial,IND2,2,1905,16190,C2L,PC,1195146,3064951,1.5,4597427,7662379,81,5,C5,,
