X,Y,OBJECTID,SITEID,SITENAME,AGENCY,OBSERVATIONTYPE,LATDD,LONGDD,HORIZONTALDATUM,TOTALDEPTH,CASEDDEPTH,COMMENTS
-82.8678744149193,29.8036272713572,1069,S081412001,Bell Tower UFA,SRWMD,Well,29.80362167,-82.86787083,,160,140,
-82.7902743906088,29.7422619798986,1070,S081535002,Rayon Wacca 10F UFA,SRWMD,Well,29.74225639,-82.79027083,,113,103,
-82.5980939484789,29.8242487542023,1071,S081703001,City of High Springs UFA,SRWMD,Well,29.82424314,-82.59809044,,287,172,
-82.6533368540506,29.8255611729193,1072,S081706009,Poe Springs Lodge UFA,SRWMD,Well,29.82555556,-82.65333333,,,,
-82.5446168223339,29.828146726491,1073,S081806005,High Spgs Well Field,SRWMD,Well,29.82814111,-82.54461333,,278,193,
-82.3888226154022,29.7583392145298,1074,S081926001,GRU Deerhaven UFA,SRWMD,Well,29.75833361,-82.38881917,,284,139,
-82.0797100278979,29.8218422985757,1075,S082202001,Santa Fe Swamp UFA,SRWMD,Well,29.82183667,-82.07970667,,208,168,
-83.3881704008024,29.6946444510688,1076,S090914003,Foley Steinhatchee,SRWMD,Well,29.69463889,-83.38816667,,97,65,
-83.2948913452073,29.7086507366573,1077,S091011004,Jonesboro Tower UFA,SRWMD,Well,29.70864517,-83.29488764,,37,7,
-83.0704159703726,29.7198622157359,1078,S091212003,Holly Hill UFA,SRWMD,Well,29.71985664,-83.07041233,,45,15,
-83.0009576989109,29.6842733996321,1079,S091323001,GP7 James Weaver UFA,SRWMD,Well,29.68426783,-83.00095408,,30,10,
-82.9253222073711,29.6929541836963,1080,S091420001,Clifton Mikel UFA,SRWMD,Well,29.69294861,-82.92531861,,65,55,
-82.8193368984225,29.7328944765287,1081,S091504001,Wade Floridan,SRWMD,Well,29.73288889,-82.81933333,,51,41,
-82.7466702175862,29.7246444769464,1082,S091607001,USGS Trenton UFA,SRWMD,Well,29.72463889,-82.74666667,,103,55,
-82.7198221470438,29.6721261349428,1083,S091628005,Loncala Mid UFA,SRWMD,Well,29.67212056,-82.71981861,,78,58,
-82.4410312394126,29.7351722678732,1084,S091938002,San Felasco UFA,SRWMD,Well,29.73516667,-82.44102778,,168,120,
-82.0458366736409,29.7200611656301,1085,S092307001,USGS Melrose UFA,SRWMD,Well,29.72005556,-82.04583333,,259,204,
-83.1047519772064,29.6249541629843,1086,S101210001,Cross City UFA,SRWMD,Well,29.62494861,-83.10474833,,215,106,
-82.9694247963023,29.5740168252602,1087,S101336025,GP5 UFA Old Town,SRWMD,Well,29.57401128,-82.96942119,,31,11,
-82.9396452702243,29.646233342832,1088,S101405004,Otter Springs P1 UFA,SRWMD,Well,29.64622778,-82.93964167,,58,40,
-82.9281699842453,29.5871152692291,1089,S101429020,Fanning FAA UFA,SRWMD,Well,29.58710972,-82.92816639,,32,12,
-82.8547202954101,29.6423026239937,1090,S101506003,Piedmont Farms UFA,SRWMD,Well,29.64229706,-82.85471672,,160,67,
-82.816614672817,29.610949998321,1091,S101516017,Trenton Park UFA,SRWMD,Well,29.61094444,-82.81661111,,80,44,
-82.6638343502734,29.6411513989995,1092,S101601002,SR26 DOT UFA,SRWMD,Well,29.64114583,-82.66383083,,60,30,
-82.6970660269943,29.5702383318414,1093,S101634001,Loncala CR337 UFA,SRWMD,Well,29.57023278,-82.6970625,,88,68,
-82.6064032822223,29.6054391425596,1094,S101722001,USGS Newberry UFA,SRWMD,Well,29.60543358,-82.60639978,,252,136,
-82.3443392581943,29.6494858600945,1095,S102006001,UF Anthropology UFA,SRWMD,Well,29.64948028,-82.34433583,,406,142,
-83.2412635723581,29.5269564458011,1096,S111117007,Horseshoe Tower UFA,SRWMD,Well,29.52695092,-83.24125989,,36,6,
-82.955637490181,29.5143147012023,1097,S111324036,Manatee MAD UFA,SRWMD,Well,29.51430917,-82.95563389,,28,18,
-82.9752416640876,29.4886663547814,1098,S111326004,Manatee Hickory Loop UFA,SRWMD,Well,29.48866083,-82.97523806,,99,58,
-82.489964576017,29.5473113821334,1099,S111811001,Alto Straughn UFA,SRWMD,Well,29.54730583,-82.48996111,,60,45,
-83.0439932916669,29.4132714451411,1100,S121330002,GP6 nr Weeks Landing UFA,SRWMD,Well,29.41326594,-83.04398967,,40,20,
-82.9276344179166,29.4159988392022,1101,S121429005,Levy Co Comm 60th St UFA,SRWMD,Well,29.41599333,-82.92763083,,25,5,
-82.8323607818348,29.4488763493634,1102,S121508005,HE Mills UFA,SRWMD,Well,29.44887083,-82.83235722,,33,20,
-82.6313333637026,29.4624617784854,1103,S121708005,Bronson High School UFA,SRWMD,Well,29.46245625,-82.63132986,,60,42,
-82.7748646503294,29.323894382013,1104,S131526001,Otter Creek UFA,SRWMD,Well,29.32388889,-82.77486111,,55,,
-82.7387379706021,29.351661328916,1105,S131617001,Wacca Otter UFA,SRWMD,Well,29.35165583,-82.73873444,,28,22,
-82.6239634964178,29.307790492631,1106,S131732001,Goethe UFA,SRWMD,Well,29.307785,-82.62396,,115,,
-82.5696979207404,29.3192277161875,1107,S131736001,USGS Near Bronson UFA,SRWMD,Well,29.31922222,-82.56969444,,86,69,
-83.032475834073,29.2965610382522,1108,S141305001,Fowler Refuge UFA,SRWMD,Well,29.29655556,-83.03247222,,25,5,
-82.9360313642882,29.2375887967404,1109,S141429001,Rosewood Tower UFA,SRWMD,Well,29.23758333,-82.93602778,,442,422,
-82.7245590837739,29.2518388065222,1110,S141620001,Circle K UFA,SRWMD,Well,29.25183333,-82.72455556,,300,200,
-82.6555815643667,29.2810174248269,1111,S141707004,Crystal Water UFA,SRWMD,Well,29.28101194,-82.65557806,,242,99,
-82.6308790534214,29.1602021267579,1112,S151719004,Lebanon Tower UFA,SRWMD,Well,29.16019667,-82.63087556,,109,79,
-82.6300035028734,29.440005522926,1113,121717003,TOWN OF BRONSON,SRWMD,Well,29.44,-82.63,,0,0,
-82.4600034606625,29.6300055727789,1114,101812013,ROSIES ORGANIC FARM,SRWMD,Well,29.63,-82.46,,0,0,
-82.270003429477,30.2500057226193,1115,32012001,USGS-SANDERSON,SRWMD,Well,30.25,-82.27,,0,0,
-82.9300036260011,30.3800057338665,1116,11420006,DOT-SR 129 SUW SPRINGS,SRWMD,Well,30.38,-82.93,,0,0,
-82.2900034428407,30.4400057661994,1117,12003001,USGS-TAYLOR,SRWMD,Well,30.44,-82.29,,0,0,
-83.2700037312494,30.570005766672,1118,21013001,SRWMD-WESTWOOD WEST,SRWMD,Well,30.57,-83.27,,0,0,
-82.5992034431847,28.096805205271,1119,19612,"ST PETE E-100 FLDN
ST PETE E-100 FLDN
ST PETE E-100 FLDN",SWFWMD,Well,28.0968,-82.5992,,1200,656,
-82.5273368456045,28.5317272784518,1120,813408,WEEKI WACHEE FLDN REPL,SWFWMD,Well,28.5317,-82.5273,,248,146,
-84.6530619744557,29.8766017704005,1121,7259,CARRABELLE #3,NWFWMD,Well,29.8766017,-84.6530617,WGS84,150,80,
-84.5818163749307,29.8917944711958,1122,5990,LVWSD #1,NWFWMD,Well,29.8917944,-84.5818161,NAD83,165,76,
-84.5294341755776,29.9230486713044,1123,8572,SUMMERCAMP #2 / WEST OVERDRILL,NWFWMD,Well,29.9230486,-84.5294339,WGS84,180,97,
-84.2733213773234,30.1533272708496,1124,7492,NWFWMD-NITRATE #1,NWFWMD,Well,30.1533272,-84.2733211,WGS84,247,229,
-84.2736908776486,30.1542956710116,1125,7493,NWFWMD-NITRATE #2,NWFWMD,Well,30.1542956,-84.2736906,WGS84,120,105,
-84.1770813777717,30.2590936712716,1126,8418,WAKULLA CORRECTIONAL INSTITUTE #1,NWFWMD,Well,30.2590936,-84.1770811,WGS84,160,103,
-84.158686678152,30.3050092712951,1127,8419,NWFWMD-OLD PLANK #1,NWFWMD,Well,30.3050092,-84.1586864,WGS84,160,100,
-85.6280641738012,30.3088472646274,1128,9813,MCCALL SOD FARM - DOW #2,NWFWMD,Well,30.3088472,-85.6280639,NAD83,480,280,
-84.8166655766749,30.3518381680367,1129,1198,HOSFORD-TELOGIA #2,NWFWMD,Well,30.3518381,-84.8166653,WGS84,458,250,
-84.2609696788634,30.3533722702675,1130,1204,NWFWMD-BIKE TRAIL / NITRATE POT. MAP,NWFWMD,Well,30.3533722,-84.2609694,WGS84,90,80,
-83.9697260796463,30.3702625720181,1131,1358,WACISSA TOWER SUPPLY,NWFWMD,Well,30.3702625,-83.9697258,WGS84,260,126,
-84.9742502764878,30.3745633672683,1132,7276,LAKE MYSTIC #1,NWFWMD,Well,30.3745633,-84.97425,NAD83,400,212,
-84.3172127780449,30.3767486699499,1133,1417,LS04 (1417),NWFWMD,Well,30.3767486,-84.3172125,WGS84,53,38,
-86.3099327724201,30.3797111612199,1134,1445,SWUC #5,NWFWMD,Well,30.3797111,-86.3099325,WGS84,730,435,
-86.3426149723661,30.3802000615211,1135,1453,SWUC #2,NWFWMD,Well,30.3802,-86.3426147,NAD83,600,400,
-86.4211752726113,30.3856667604913,1136,1586,DWU #7,NWFWMD,Well,30.3856667,-86.421175,NAD83,606,425,
-86.4647266724181,30.3890753607816,1137,1601,DWU #2,NWFWMD,Well,30.3890753,-86.4647264,NAD83,662,460,
-86.4371863723851,30.3900944609503,1138,9743,DWU #10,NWFWMD,Well,30.3900944,-86.4371861,WGS84,670,490,
-86.479800272422,30.3923192609238,1139,1654,DWU #3,NWFWMD,Well,30.3923192,-86.4798,NAD83,746,465,
-84.3356427788895,30.4022192701113,1140,1845,USGS #150-LAKE BRADFORD,NWFWMD,Well,30.4022192,-84.3356425,WGS84,57,57,
-86.9228796704776,30.4034269583506,1141,1841,H-N #4,NWFWMD,Well,30.4034269,-86.9228794,NAD83,1104,926,
-86.8707477710956,30.4050192586948,1142,1887,MIDWAY #1,NWFWMD,Well,30.4050192,-86.8707475,WGS84,1092,744,
-86.6799116722442,30.4137406597104,1143,1940,MARY ESTHER #3,NWFWMD,Well,30.4137406,-86.6799114,WGS84,902,665,
-86.7021846717757,30.4166558594274,1144,2073,EAFB HURLBURT #1 #90308,NWFWMD,Well,30.4166558,-86.7021844,WGS84,805,550,
-86.900849671099,30.4324781587032,1145,2318,MIDWAY #2,NWFWMD,Well,30.4324781,-86.9008494,WGS84,1104,933,
-85.9093974742139,30.4435917629142,1146,2534,OLD COWFORD,NWFWMD,Well,30.4435917,-85.9093972,WGS84,196,60,
-86.8672502716477,30.447888958267,1147,2627,H-N #2,NWFWMD,Well,30.4478889,-86.86725,WGS84,966,765,
-86.171305873678,30.455972262153,1148,2738,SELMA MADARA / USGS WALTON #9,NWFWMD,Well,30.4559722,-86.1713056,WGS84,250,100,
-86.602501072567,30.4633008594403,1149,7209,OCWS-11 (FOREST),NWFWMD,Well,30.4633008,-86.6025008,NAD83,745,495,
-85.9618058740053,30.4759167629444,1150,8505,FREEPORT BRUCE MONITOR,NWFWMD,Well,30.4759167,-85.9618056,WGS84,372,167,
-86.3314916727896,30.4774172608436,1151,2962,FGS-LALONDE #1,NWFWMD,Well,30.4774172,-86.3314914,WGS84,319,290,
-86.1366113736737,30.4871472620491,1152,3101,USGS-FREEPORT #17 / USGS WALTON #17,NWFWMD,Well,30.4871472,-86.1366111,WGS84,187,,
-86.0408558738666,30.4974194623096,1153,9969,FREEPORT #7,NWFWMD,Well,30.4974194,-86.0408556,WGS84,610,310,
-86.2210933734293,30.51202816099,1154,8762,FREEPORT PORTLAND TEST,NWFWMD,Well,30.5120281,-86.2210931,WGS84,500,250,
-86.1312094737504,30.5154344621819,1155,3293,J.M. THOMPSON,NWFWMD,Well,30.5154344,-86.1312092,WGS84,207,62,
-85.9094391745148,30.5328222623379,1156,9413,RU CHOCTAWHATCHEE R. FLD MONITOR,NWFWMD,Well,30.5328222,-85.9094389,WGS84,560,420,
-86.4640563729608,30.5341831598891,1157,3432,NICEVILLE #10/COLLEGE BLVD@GRACIE LN.,NWFWMD,Well,30.5341831,-86.4640561,NAD83,600,350,
-85.9683219748317,30.5373983624354,1158,8643,FAF #72A,NWFWMD,Well,30.5373983,-85.9683217,WGS84,,,
-85.9387216752237,30.5389278624146,1159,3502,FAF #79,NWFWMD,Well,30.5389278,-85.9387214,WGS84,441,198,
-86.1134224744616,30.5434428617797,1160,3540,FREEPORT HIGH #1/OWL'S HEAD #5/FAF #8,NWFWMD,Well,30.5434428,-86.1134222,WGS84,500,210,
-85.9993599748868,30.5476156621672,1161,3588,FAF #65/AKA USGS 40,NWFWMD,Well,30.5476156,-85.9993597,WGS84,498,224,
-86.0298030748393,30.5630872618382,1162,3718,SWU-FAF #47 MONITOR/S655,NWFWMD,Well,30.5630872,-86.0298028,WGS84,440,234,
-85.9584677748721,30.5727578621179,1163,3780,FAF #98,NWFWMD,Well,30.5727578,-85.9584675,WGS84,440,197,
-85.9343185753664,30.5815094624216,1164,3877,REDBAY TOWER/AKA USGS 43,NWFWMD,Well,30.5815094,-85.9343183,WGS84,251,,
-85.9915352749236,30.5840694622405,1165,3921,FAF #93,NWFWMD,Well,30.5840694,-85.991535,WGS84,440,202,
-84.6569446789683,30.6058333679571,1166,4102,GRETNA ELEMENTARY,NWFWMD,Well,30.6058333,-84.6569444,WGS84,467,318,
-86.1122474750296,30.608019461633,1167,7250,RU MONITOR/ROCK HILL APT PROD./DEEP,NWFWMD,Well,30.6080194,-86.1122472,NAD83,710,284,
-85.9726624753716,30.6341803623004,1168,4285,VALLEY VIEW SCHOOL,NWFWMD,Well,30.6341803,-85.9726622,WGS84,147,100,
-86.236308574074,30.6574056610561,1169,4490,EAFB SITE C-62,NWFWMD,Well,30.6574056,-86.2363083,WGS84,620,354,
-85.9362919758394,30.6624444620311,1170,8907,PLEASANT VALLEY CHURCH,NWFWMD,Well,30.6624444,-85.9362917,WGS84,270,100,
-86.6205791734396,30.735993358951,1171,4791,OCWS-MC #1 (ANTIOCH),NWFWMD,Well,30.7359933,-86.6205789,NAD83,740,401,
-86.5608566745039,30.7553036588384,1172,4855,CRESTVIEW #4,NWFWMD,Well,30.7553036,-86.5608564,WGS84,643,423,
-86.4214438745309,30.7804942593376,1173,8353,OCWS-DORCAS MONITOR,NWFWMD,Well,30.7804942,-86.4214436,WGS84,300,248,
-86.5257288743533,30.7813900587822,1174,4997,OCWS-MC #3 (INDUSTRIAL PARK),NWFWMD,Well,30.78139,-86.5257286,NAD83,603,392,
-86.5259394748639,30.8432850588684,1175,5236,AUBURN #2,NWFWMD,Well,30.843285,-86.5259392,WGS84,500,350,
-85.0724085791435,30.9133750650296,1176,12336,STURGEON AQUAFARM -  MO #1,NWFWMD,Well,30.913375,-85.0724083,WGS84,75,63,
-86.5408338756076,30.9251500583416,1177,5499,W.D. FLOURNOY,NWFWMD,Well,30.92515,-86.5408336,WGS84,500,400,
-86.8410002744119,30.9384444565656,1178,12335,CAMP PAQUETTE OIL&GAS,NWFWMD,Well,30.9384444,-86.841,NAD83,470,440,
-84.934952277307,30.47326106752,1179,2912,ST JOE PAPER TOWER,NWFWMD,Well,30.473261,-84.934952,WGS84,350,282,
-80.4685932666368,25.9099531022026,1180,DF-4,DF-4,SFWMD,Well,25.909953,-80.468593,,,1140,
-81.3725602740767,27.9768690904203,1181,POF-27U,POF-27U,SFWMD,Well,27.976869,-81.37256,,,275,
-80.489674273678,27.3377660966168,1182,SLF-76,SLF-76,SFWMD,Well,27.337766,-80.489674,,,790,
-82.3706973929198,28.4436992939308,1183,18289,WEEKI 11 DEEP,SWFWMD,Well,28.443694,-82.370694,,69,68,
-82.3281422571593,28.1170052119785,1184,18550,MORRIS BRIDGE 3A FLDN,SWFWMD,Well,28.117,-82.32813889,,600,100,
-82.4506144052423,28.1277272158655,1185,18814,DEBUEL ROAD DEEP,SWFWMD,Well,28.127722,-82.450611,,300,118,
-82.2787533613681,28.2876442584985,1186,18877,SR 577 DEEP,SWFWMD,Well,28.287639,-82.27875,,150,57,
-82.5842814477439,28.2478662412463,1187,20386,STARKEY S-63 FLDN,SWFWMD,Well,28.247861,-82.584278,,130,80,
-82.4138674194504,28.8565833906451,1188,21012,ROMP 113 U FLDN AQ MONITOR REPL,SWFWMD,Well,28.856578,-82.413864,,180,130,
-82.7127254822271,28.1518942152932,1189,22768,TARPON ROAD DEEP,SWFWMD,Well,28.151889,-82.712722,,305,205,
-82.5752814448271,28.2390882396272,1190,22866,STARKEY S-68 FLDN,SWFWMD,Well,28.239083,-82.575278,,118,81,
-82.5416107244026,29.0825480235728,1191,22974,T & J RANCH U FLDN,SWFWMD,Well,29.08254258,-82.54160726,,115,,
-82.3929573096412,28.9357680329286,1192,23439,CAMP MINING FLDN,SWFWMD,Well,28.93576262,-82.39295389,,91,,
-82.4217311531898,27.3274994696322,1193,25682,SARASOTA 9 DEEP,SWFWMD,Well,27.32749445,-82.42172778,,730,101,
-82.7223705438092,29.820097609282,1194,Alexander,Alexander,ACEPD,Well,29.820092,-82.722367,WGS84,,,
-82.6299535132243,29.7047455855675,1195,Baker,Baker,ACEPD,Well,29.70474,-82.62995,WGS84,80,65,
-82.4676334634624,29.6551055787432,1196,Barnes,Barnes,ACEPD,Well,29.6551,-82.46763,WGS84,125,84,
-82.4177834452811,29.5552855559622,1197,Bird,Bird,ACEPD,Well,29.55528,-82.41778,NAD27,105,57,
-82.6830535331398,29.8299556133201,1198,Blue Springs,Blue Springs,ACEPD,Well,29.82995,-82.68305,WGS84,,,
-82.2384333980263,29.672175588599,1199,Bush,Bush,ACEPD,Well,29.67217,-82.23843,WGS84,80,60,
-82.5854035050809,29.8500956208528,1200,River Ranch Well,River Ranch Well,ACEPD,Well,29.85009,-82.5854,WGS84,,,
-82.4124534481054,29.6639655817208,1201,Cauthen,Cauthen,ACEPD,Well,29.66396,-82.41245,WGS84,170,63,
-82.2562834035162,29.6785055901655,1202,Church of God by Faith,Church of God by Faith,ACEPD,Well,29.6785,-82.25628,WGS84,135,67,
-82.169463382622,29.7906356187283,1203,City of Waldo,City of Waldo,ACEPD,Well,29.79063,-82.16946,WGS84,255,175,
-82.243973399901,29.677695589573,1204,Copeland Park,Copeland Park,ACEPD,Well,29.67769,-82.24397,WGS84,106,73,
-82.2558733968781,29.490765545432,1205,Crapo,Crapo,ACEPD,Well,29.49076,-82.25587,WGS84,145,105,
-82.4731434664873,29.6872455855922,1206,Debolt,Debolt,ACEPD,Well,29.68724,-82.47314,WGS84,172,84,
-82.2692934048242,29.6079455724585,1207,Dept. of Corrections Pride Nursery (G-4),Dept. of Corrections Pride Nursery (G-4),ACEPD,Well,29.60794,-82.26929,WGS84,295,198,
-82.2640934077799,29.7310656017786,1208,DOT FL-11,DOT FL-11,ACEPD,Well,29.73106,-82.26409,WGS84,,,
-82.2638034076851,29.7334756026164,1209,DOT FL-12,DOT FL-12,ACEPD,Well,29.73347,-82.2638,WGS84,,,
-82.2580334056906,29.7239556008586,1210,DOT FL-13,DOT FL-13,ACEPD,Well,29.72395,-82.25803,WGS84,,,
-82.2725234097208,29.7246656000558,1211,DOT FL-15,DOT FL-15,ACEPD,Well,29.72466,-82.27252,WGS84,,,
-82.2654334083026,29.7265756010179,1212,DOT FL-2,DOT FL-2,ACEPD,Well,29.72657,-82.26543,WGS84,,,
-82.2827334119086,29.7045655955717,1213,DOT FL-30,DOT FL-30,ACEPD,Well,29.70456,-82.28273,WGS84,205,,
-82.2863634133849,29.7099955963475,1214,DOT FL-32,DOT FL-32,ACEPD,Well,29.70999,-82.28636,WGS84,208,,
-82.268263408429,29.7220856001448,1215,DOT FL-34,DOT FL-34,ACEPD,Well,29.72208,-82.26826,WGS84,,,
-82.2575234054981,29.7300656016727,1216,DOT FL-66,DOT FL-66,ACEPD,Well,29.73006,-82.25752,WGS84,,,
-82.2891734144402,29.7068355953726,1217,DOT FL-74,DOT FL-74,ACEPD,Well,29.70683,-82.28917,WGS84,212,,
-82.2693634086683,29.7267656007224,1218,DOT FL-8,DOT FL-8,ACEPD,Well,29.72676,-82.26936,WGS84,,,
-82.3571604360384,29.7578796060086,1219,Farmers and Dealers Bank (G-20),Farmers and Dealers Bank (G-20),ACEPD,Well,29.757874,-82.357157,WGS84,200,150,
-82.3544834336672,29.7114655947972,1220,FHP Station,FHP Station,ACEPD,Well,29.71146,-82.35448,WGS84,,,
-82.4241234504904,29.6315555736116,1221,Freewill Baptist Church,Freewill Baptist Church,ACEPD,Well,29.63155,-82.42412,WGS84,70,63,
-82.4078334494369,29.7395655998215,1222,Fuller (Gorman),Fuller (Gorman),ACEPD,Well,29.73956,-82.40783,WGS84,220,180,
-82.2750284123703,29.7579696080384,1223,GAINESVILLE RACEWAY STANDS (G-15),GAINESVILLE RACEWAY STANDS (G-15),ACEPD,Well,29.757964,-82.275025,WGS84,250,180,
-82.4305634489542,29.5280655499442,1224,Gam,Gam,ACEPD,Well,29.52806,-82.43056,NAD27,87,64,
-82.7391045471726,29.7779995996688,1225,Gilchrist NE Recycling,Gilchrist NE Recycling,ACEPD,Well,29.777994,-82.739101,WGS84,,,
-82.7002835383166,29.8362156143736,1226,Ginnie Springs,Ginnie Springs,ACEPD,Well,29.83621,-82.70028,WGS84,,,
-82.2527434040042,29.7267756010497,1227,Grimes,Grimes,ACEPD,Well,29.72677,-82.25274,WGS84,210,170,
-82.5620234915339,29.6626955774581,1228,Hines,Hines,ACEPD,Well,29.66269,-82.56202,WGS84,90,,
-82.5933535078672,29.8500256206084,1229,Hornsby Springs,Hornsby Springs,ACEPD,Well,29.85002,-82.59335,WGS84,,,
-82.2971334161272,29.6900255915467,1230,Ironwood Golf Course (G-10),Ironwood Golf Course (G-10),ACEPD,Well,29.69002,-82.29713,WGS84,,,
-82.5324344912317,29.8819406296643,1231,Joan Pocklington,Joan Pocklington,ACEPD,Well,29.881935,-82.532431,WGS84,180,145,
-82.6489635145728,29.5938655585526,1232,Jones,Jones,ACEPD,Well,29.59386,-82.64896,WGS84,70,55,
-82.4223034497872,29.640925576173,1233,Kanapaha 2S,Kanapaha 2S,ACEPD,Well,29.64092,-82.4223,WGS84,,,
-82.4223034497872,29.640925576173,1234,Kanapaha 4S (G-29),Kanapaha 4S (G-29),ACEPD,Well,29.64092,-82.4223,WGS84,,,
-82.3222044219177,29.6463765804134,1235,KELLY WELL #3 (G-32),KELLY WELL #3 (G-32),ACEPD,Well,29.646371,-82.322201,WGS84,,,
-82.4052834540141,29.8775056318609,1236,Lee,Lee,ACEPD,Well,29.8775,-82.40528,NAD27,95,62,
-82.3136974202136,29.6680705858256,1237,McGurn,McGurn,ACEPD,Well,29.668065,-82.313694,WGS84,420,190,
-82.5087734811879,29.8010356109113,1238,Mill Creek Sink,Mill Creek Sink,ACEPD,Well,29.80103,-82.50877,WGS84,,,
-82.5713234953485,29.7034855864078,1239,Mitchell,Mitchell,ACEPD,Well,29.70348,-82.57132,WGS84,,,
-82.3023534209908,29.7744656111538,1240,MW 1-F,MW 1-F,ACEPD,Well,29.77446,-82.30235,WGS84,192,150,
-82.3023534209908,29.7744656111538,1241,MW 1-H,MW 1-H,ACEPD,Well,29.77446,-82.30235,WGS84,86,,
-82.315433423199,29.7484356043448,1242,MW 2-S,MW 2-S,ACEPD,Well,29.74843,-82.31543,WGS84,,,
-82.313823422002,29.7287755995815,1243,MW 3-F,MW 3-F,ACEPD,Well,29.72877,-82.31382,WGS84,210,,
-82.313823422002,29.7287755995815,1244,MW 3-H-1,MW 3-H-1,ACEPD,Well,29.72877,-82.31382,WGS84,,,
-82.313823422002,29.7287755995815,1245,MW 3-S,MW 3-S,ACEPD,Well,29.72877,-82.31382,WGS84,,,
-82.3059834194013,29.7114055964892,1246,MW 4-H-1,MW 4-H-1,ACEPD,Well,29.7114,-82.30598,WGS84,29,24,
-82.3059834194013,29.7114055964892,1247,MW 4-H-2,MW 4-H-2,ACEPD,Well,29.7114,-82.30598,WGS84,68,63,
-82.3059834194013,29.7114055964892,1248,MW 4-H-3,MW 4-H-3,ACEPD,Well,29.7114,-82.30598,WGS84,116,111,
-82.3059834194013,29.7114055964892,1249,MW 4-S,MW 4-S,ACEPD,Well,29.7114,-82.30598,WGS84,15,5,
-82.1497233718263,29.6619455890563,1250,MW 5-F,MW 5-F,ACEPD,Well,29.66194,-82.14972,WGS84,191,,
-82.1497233718263,29.6619455890563,1251,MW 5-H,MW 5-H,ACEPD,Well,29.66194,-82.14972,WGS84,85,67,
-82.3390034290637,29.7300055996849,1252,MW 6-F,MW 6-F,ACEPD,Well,29.73,-82.339,WGS84,,,
-82.3390034290637,29.7300055996849,1253,MW 6-H-1,MW 6-H-1,ACEPD,Well,29.73,-82.339,WGS84,,,
-82.3390034290637,29.7300055996849,1254,MW 6-S,MW 6-S,ACEPD,Well,29.73,-82.339,WGS84,,,
-82.2576334060713,29.7233955999808,1255,MW FL-13,MW FL-13,ACEPD,Well,29.72339,-82.25763,WGS84,,,
-82.2576334060713,29.7233955999808,1256,MW H1-13,MW H1-13,ACEPD,Well,29.72339,-82.25763,WGS84,,,
-82.2576334060713,29.7233955999808,1257,MW S13,MW S13,ACEPD,Well,29.72339,-82.25763,WGS84,,,
-82.2434834014846,29.7152055991678,1258,NE-2D,NE-2D,ACEPD,Well,29.7152,-82.24348,WGS84,260,250,
-82.2434834014846,29.7152055991678,1259,NE-2I,NE-2I,ACEPD,Well,29.7152,-82.24348,WGS84,118,108,
-82.2477834022109,29.7141755986295,1260,NE-3D,NE-3D,ACEPD,Well,29.71417,-82.24778,WGS84,260,250,
-82.2852334143613,29.7379256027443,1261,Newman,Newman,ACEPD,Well,29.73792,-82.28523,WGS84,200,180,
-82.332197424725,29.6596315828442,1262,Newsome,Newsome,ACEPD,Well,29.659626,-82.332194,WGS84,203,130,
-82.4459234574469,29.6397155755021,1263,Plank,Plank,ACEPD,Well,29.63971,-82.44592,WGS84,85,66,
-82.6488535223545,29.825665613026,1264,Poe Springs (Spring Pool),Poe Springs (Spring Pool),ACEPD,Well,29.82566,-82.64885,WGS84,,,
-82.653493523728,29.8259096132606,1265,Poe Springs Lodge,Poe Springs Lodge,ACEPD,Well,29.825904,-82.65349,WGS84,,,
-82.0985633610296,29.7589856128959,1266,Pope,Pope,ACEPD,Well,29.75898,-82.09856,WGS84,220,180,
-82.6972565349409,29.7705395990568,1267,Pratt,Pratt,ACEPD,Well,29.770534,-82.697253,WGS84,,,
-82.5472834921408,29.7960256089258,1268,PUGH,PUGH,ACEPD,Well,29.79602,-82.54728,WGS84,80,63,
-82.6245435148895,29.7937256059349,1269,PW-1 (HS),PW-1 (HS),ACEPD,Well,29.79372,-82.62454,WGS84,,,
-82.6743435298732,29.8057756073894,1270,PW-2 (LN),PW-2 (LN),ACEPD,Well,29.80577,-82.67434,WGS84,120,65,
-82.7408335484874,29.808665605954,1271,PW-3 (GN),PW-3 (GN),ACEPD,Well,29.80866,-82.74083,WGS84,100,,
-82.674233526937,29.7386555921513,1272,PW-4 (LS),PW-4 (LS),ACEPD,Well,29.73865,-82.67423,WGS84,130,,
-82.6152565098901,29.7422435947661,1273,PW-5 (BS),PW-5 (BS),ACEPD,Well,29.742238,-82.615253,WGS84,27,,
-82.6409435154725,29.7010715842156,1274,PW-6 (BC),PW-6 (BC),ACEPD,Well,29.701066,-82.64094,WGS84,4,,
-82.6890835270853,29.6377955681246,1275,PW-7 (GS),PW-7 (GS),ACEPD,Well,29.63779,-82.68908,WGS84,80,,
-82.6028635037707,29.6744155787082,1276,PW-8 (SR),PW-8 (SR),ACEPD,Well,29.67441,-82.60286,WGS84,131,,
-82.4697234634008,29.6369455741011,1277,Rosies Farm,Rosies Farm,ACEPD,Well,29.63694,-82.46972,WGS84,125,75,
-82.3475934324588,29.7474956038368,1278,Sauls,Sauls,ACEPD,Well,29.74749,-82.34759,WGS84,168,107,
